Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup,SlopGroup
267121.9833,,,s,0.019964648,0.002179956,0.002179956,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
268554.0003,,,s,0.024434306,0.002149954,0.002149954,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
269135.2073,,,s,0.021523933,0.000956796,0.000956796,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
269135.2073,,,s,0.021811477,0.000981678,0.000981678,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
269939.9402,,,s,0.031045596,0.001397282,0.001397282,mJy,Spectral Flux,3.93E+14,,,Hz,i,i_offset,slop
270168.4083,,,s,0.012358483,0.000771639,0.000771639,mJy,Spectral Flux,5.47E+14,,,Hz,V,V_offset,slop
270175.3203,,,s,0.023050751,0.000833768,0.000833768,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
272970.0853,,,s,0.022387581,0.001150041,0.001150041,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
283470.9083,,,s,0.021597727,0.001016016,0.001016016,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
315184.8723,,,s,0.017508223,0.002242656,0.002242656,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
354933.7433,,,s,0.013677288,0.001203453,0.001203453,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
355737.3553,,,s,0.014454398,0.000777109,0.000777109,mJy,Spectral Flux,3.93E+14,,,Hz,i,i_offset,slop
357636.0633,,,s,0.009549926,0.001606644,0.001606644,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
371706.1822,,,s,0.008849279,0.0009589,0.0009589,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
421942.1003,,,s,0.010471285,0.00092136,0.00092136,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
422361.1763,,,s,0.010964782,0.000964782,0.000964782,mJy,Spectral Flux,3.93E+14,,,Hz,i,i_offset,slop
427772.7863,,,s,0.006546362,0.000408742,0.000408742,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
431742.3603,,,s,0.007177943,0.000868369,0.000868369,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
444401.3613,,,s,0.006476269,0.000569841,0.000569841,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
445278.9973,,,s,0.00744732,0.000655283,0.000655283,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
446085.6473,,,s,0.00724436,0.000637425,0.000637425,mJy,Spectral Flux,3.93E+14,,,Hz,i,i_offset,slop
458129.7922,,,s,0.005784067,0.000508935,0.000508935,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
504230.2643,,,s,0.009120108,0.001534333,0.001534333,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
519182.2583,,,s,0.003732502,0.000265133,0.000265133,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
520503.3933,,,s,0.004830588,0.000425039,0.000425039,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
521825.0853,,,s,0.006854882,0.000939266,0.000939266,mJy,Spectral Flux,3.28E+14,,,Hz,z,z_offset,slop
528547.2153,,,s,0.004146274,0.000607403,0.000607403,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
604304.0003,,,s,0.003630781,0.000349828,0.000349828,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
605520.9873,,,s,0.003250873,0.000258608,0.000258608,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
606807.2783,,,s,0.004487454,0.000356979,0.000356979,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
607603.0003,,,s,0.003311311,0.000681043,0.000681043,mJy,Spectral Flux,6.28E+14,,,Hz,g,g_offset,slop
608164.5542,,,s,0.004786301,0.000805229,0.000805229,mJy,Spectral Flux,3.28E+14,,,Hz,z,z_offset,slop
620004.9842,,,s,0.002779713,0.000267827,0.000267827,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
620715.6323,,,s,0.003801894,0.000639616,0.000639616,mJy,Spectral Flux,3.93E+14,,,Hz,i,i_offset,slop
625560.1393,,,s,0.003837072,0.000337621,0.000337621,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
681276.3513,,,s,0.004207266,0.000508984,0.000508984,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
690551.0003,,,s,0.003311311,0.000291359,0.000291359,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
713658.1373,,,s,0.003837072,0.000239579,0.000239579,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
721897.0482,,,s,0.003282866,0.000923585,0.000923585,mJy,Spectral Flux,8.65E+14,,,Hz,uvot-u,uvot-u_offset,slop
800008.4263,,,s,0.003019952,0.000315993,0.000315993,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
876263.7577,,,s,0.002728978,0.00062035,0.00062035,mJy,Spectral Flux,4.35E+14,,,Hz,R,R_offset,slop
882987.3461,,,s,0.002805434,0.000246848,0.000246848,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
969303.9165,,,s,0.003073657,0.000270448,0.000270448,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
1055872.73,,,s,0.00221389,0.000258559,0.000258559,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
1097379.797,,,s,0.004288786,0.001167921,0.001167921,mJy,Spectral Flux,8.65E+14,,,Hz,uvot-u,uvot-u_offset,slop
1838029.457,,,s,0.001444512,0.000117956,0.000117956,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
2093772.389,,,s,0.001196502,0.000105279,0.000105279,mJy,Spectral Flux,4.81E+14,,,Hz,r,r_offset,slop
1184.614,,,s,9.74E-12,2.14E-12,2.14E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
1284,,,s,1.09E-11,2.40E-12,2.40E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
1376.097,,,s,1.54E-11,3.47E-12,3.47E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
1491.224,,,s,1.36E-11,3.08E-12,3.08E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
1605.08,,,s,1.19E-11,2.70E-12,2.70E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
1741.681,,,s,9.85E-12,2.24E-12,2.24E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
1879.01,,,s,1.08E-11,2.12E-12,2.12E-12,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,,slop
